Timestamp_ET,Snore
2026-03-20 20:47:13.000,0.04
2026-03-20 20:47:17.000,0
2026-03-20 21:43:13.000,0.02
2026-03-20 21:43:21.000,0
2026-03-20 21:45:19.000,0.02
2026-03-20 21:45:21.000,0
2026-03-21 00:01:49.000,1.06
2026-03-21 00:01:51.000,0
2026-03-21 06:25:01.000,0.48
2026-03-21 06:25:21.000,0
2026-03-21 06:26:01.000,0.06
2026-03-21 06:26:07.000,0
2026-03-21 06:49:13.000,0
