Timestamp_ET,LeakRate_Lpm
2026-03-09 22:25:38.000,1.2
2026-03-09 22:25:40.000,1.2
2026-03-09 22:25:40.000,0
2026-03-09 22:25:42.000,0
2026-03-09 22:25:42.000,12
2026-03-09 22:25:44.000,12
2026-03-09 22:25:44.000,8.4
2026-03-09 22:25:46.000,8.4
2026-03-09 22:25:46.000,10.8
2026-03-09 22:25:48.000,10.8
2026-03-09 22:25:48.000,13.2
2026-03-09 22:25:50.000,13.2
2026-03-09 22:25:50.000,14.4
2026-03-09 22:25:52.000,14.4
2026-03-09 22:25:52.000,12
2026-03-09 22:25:56.000,12
2026-03-09 22:25:56.000,16.8
2026-03-09 22:25:58.000,16.8
2026-03-09 22:25:58.000,10.8
2026-03-09 22:26:00.000,10.8
2026-03-09 22:26:00.000,12
2026-03-09 22:26:02.000,12
2026-03-09 22:26:02.000,10.8
2026-03-09 22:26:04.000,10.8
2026-03-09 22:26:04.000,8.4
2026-03-09 22:26:08.000,8.4
2026-03-09 22:26:08.000,7.2
2026-03-09 22:26:16.000,7.2
2026-03-09 22:26:16.000,8.4
2026-03-09 22:26:20.000,8.4
2026-03-09 22:26:20.000,9.6
2026-03-09 22:26:22.000,9.6
2026-03-09 22:26:22.000,10.8
2026-03-09 22:26:24.000,10.8
2026-03-09 22:26:24.000,9.6
2026-03-09 22:26:30.000,9.6
2026-03-09 22:26:30.000,8.4
2026-03-09 22:26:34.000,8.4
2026-03-09 22:26:34.000,7.2
2026-03-09 22:26:40.000,7.2
2026-03-09 22:26:40.000,8.4
2026-03-09 22:26:50.000,8.4
2026-03-09 22:26:50.000,9.6
2026-03-09 22:26:54.000,9.6
2026-03-09 22:26:54.000,8.4
2026-03-09 22:28:16.000,8.4
2026-03-09 22:28:16.000,7.2
2026-03-09 22:28:20.000,7.2
2026-03-09 22:28:20.000,8.4
2026-03-09 22:28:22.000,8.4
2026-03-09 22:28:22.000,7.2
2026-03-09 22:28:24.000,7.2
2026-03-09 22:28:24.000,8.4
2026-03-09 22:29:16.000,8.4
2026-03-09 22:29:16.000,9.6
2026-03-09 22:29:42.000,9.6
2026-03-09 22:29:42.000,10.8
2026-03-09 22:29:46.000,10.8
2026-03-09 22:29:46.000,12
2026-03-09 22:29:50.000,12
2026-03-09 22:29:50.000,10.8
2026-03-09 22:32:46.000,10.8
2026-03-09 22:32:46.000,9.6
2026-03-09 22:32:48.000,9.6
2026-03-09 22:32:48.000,10.8
2026-03-09 22:37:00.000,10.8
2026-03-09 22:37:00.000,12
2026-03-09 22:37:02.000,12
2026-03-09 22:37:02.000,14.4
2026-03-09 22:37:04.000,14.4
2026-03-09 22:37:04.000,16.8
2026-03-09 22:37:06.000,16.8
2026-03-09 22:37:06.000,20.4
2026-03-09 22:37:08.000,20.4
2026-03-09 22:37:08.000,22.8
2026-03-09 22:37:12.000,22.8
2026-03-09 22:37:12.000,25.2
2026-03-09 22:37:14.000,25.2
2026-03-09 22:37:14.000,24
2026-03-09 22:37:16.000,24
2026-03-09 22:37:16.000,25.2
2026-03-09 22:37:36.000,25.2
2026-03-09 22:37:36.000,26.4
2026-03-09 22:37:40.000,26.4
2026-03-09 22:37:40.000,25.2
2026-03-09 22:39:00.000,25.2
2026-03-09 22:39:00.000,26.4
2026-03-09 22:39:16.000,26.4
2026-03-09 22:39:16.000,25.2
2026-03-09 22:39:24.000,25.2
2026-03-09 22:39:24.000,26.4
2026-03-09 22:39:26.000,26.4
2026-03-09 22:39:26.000,25.2
2026-03-09 22:39:30.000,25.2
2026-03-09 22:39:30.000,26.4
2026-03-09 22:39:32.000,26.4
2026-03-09 22:39:32.000,25.2
2026-03-09 22:39:36.000,25.2
2026-03-09 22:39:36.000,26.4
2026-03-09 22:39:40.000,26.4
2026-03-09 22:39:40.000,25.2
2026-03-09 22:39:42.000,25.2
2026-03-09 22:39:42.000,26.4
2026-03-09 22:39:46.000,26.4
2026-03-09 22:39:46.000,25.2
2026-03-09 22:39:50.000,25.2
2026-03-09 22:39:50.000,26.4
2026-03-09 22:39:52.000,26.4
2026-03-09 22:39:52.000,25.2
2026-03-09 22:40:00.000,25.2
2026-03-09 22:40:00.000,26.4
2026-03-09 22:41:14.000,26.4
2026-03-09 22:41:14.000,25.2
2026-03-09 22:41:16.000,25.2
2026-03-09 22:41:16.000,26.4
2026-03-09 22:41:18.000,26.4
2026-03-09 22:41:18.000,25.2
2026-03-09 22:41:22.000,25.2
2026-03-09 22:41:22.000,26.4
2026-03-09 22:41:38.000,26.4
2026-03-09 22:41:38.000,27.6
2026-03-09 22:43:00.000,27.6
2026-03-09 22:43:00.000,26.4
2026-03-09 22:43:48.000,26.4
2026-03-09 22:43:48.000,27.6
2026-03-09 22:44:00.000,27.6
2026-03-09 22:44:00.000,26.4
2026-03-09 22:44:02.000,26.4
2026-03-09 22:44:02.000,27.6
2026-03-09 22:47:50.000,27.6
2026-03-09 22:47:50.000,26.4
2026-03-09 22:48:10.000,26.4
2026-03-09 22:48:10.000,27.6
2026-03-09 22:48:46.000,27.6
2026-03-09 22:48:46.000,28.8
2026-03-09 22:48:48.000,28.8
2026-03-09 22:48:48.000,27.6
2026-03-09 22:48:54.000,27.6
2026-03-09 22:48:54.000,28.8
2026-03-09 22:50:10.000,28.8
2026-03-09 22:50:10.000,30
2026-03-09 22:50:48.000,30
2026-03-09 22:50:48.000,31.2
2026-03-09 22:50:50.000,31.2
2026-03-09 22:50:50.000,30
2026-03-09 22:50:52.000,30
2026-03-09 22:50:52.000,31.2
2026-03-09 22:50:58.000,31.2
2026-03-09 22:50:58.000,30
2026-03-09 22:52:04.000,30
2026-03-09 22:52:04.000,28.8
2026-03-09 23:01:22.000,28.8
2026-03-09 23:01:22.000,30
2026-03-09 23:01:24.000,30
2026-03-09 23:01:24.000,28.8
2026-03-09 23:05:44.000,28.8
2026-03-09 23:05:44.000,27.6
2026-03-09 23:09:20.000,27.6
2026-03-09 23:09:20.000,28.8
2026-03-09 23:09:22.000,28.8
2026-03-09 23:09:22.000,27.6
2026-03-09 23:09:24.000,27.6
2026-03-09 23:09:24.000,28.8
2026-03-09 23:09:26.000,28.8
2026-03-09 23:09:26.000,27.6
2026-03-09 23:09:54.000,27.6
2026-03-09 23:09:54.000,28.8
2026-03-09 23:10:10.000,28.8
2026-03-09 23:10:10.000,27.6
2026-03-09 23:10:12.000,27.6
2026-03-09 23:10:12.000,28.8
2026-03-09 23:10:16.000,28.8
2026-03-09 23:10:16.000,27.6
2026-03-09 23:10:18.000,27.6
2026-03-09 23:10:18.000,28.8
2026-03-09 23:10:22.000,28.8
2026-03-09 23:10:22.000,27.6
2026-03-09 23:10:32.000,27.6
2026-03-09 23:10:32.000,28.8
2026-03-09 23:10:38.000,28.8
2026-03-09 23:10:38.000,27.6
2026-03-09 23:10:40.000,27.6
2026-03-09 23:10:40.000,28.8
2026-03-09 23:10:42.000,28.8
2026-03-09 23:10:42.000,27.6
2026-03-09 23:10:44.000,27.6
2026-03-09 23:10:44.000,28.8
2026-03-09 23:12:12.000,28.8
2026-03-09 23:12:12.000,27.6
2026-03-09 23:12:14.000,27.6
2026-03-09 23:12:14.000,28.8
2026-03-09 23:12:18.000,28.8
2026-03-09 23:12:18.000,27.6
2026-03-09 23:12:20.000,27.6
2026-03-09 23:12:20.000,28.8
2026-03-09 23:14:34.000,28.8
2026-03-09 23:14:34.000,27.6
2026-03-09 23:14:44.000,27.6
2026-03-09 23:14:44.000,28.8
2026-03-09 23:14:48.000,28.8
2026-03-09 23:14:48.000,27.6
2026-03-09 23:14:52.000,27.6
2026-03-09 23:14:52.000,28.8
2026-03-09 23:15:04.000,28.8
2026-03-09 23:15:04.000,27.6
2026-03-09 23:15:06.000,27.6
2026-03-09 23:15:06.000,28.8
2026-03-09 23:15:08.000,28.8
2026-03-09 23:15:08.000,27.6
2026-03-09 23:15:10.000,27.6
2026-03-09 23:15:10.000,28.8
2026-03-09 23:19:02.000,28.8
2026-03-09 23:19:02.000,27.6
2026-03-09 23:19:06.000,27.6
2026-03-09 23:19:06.000,24
2026-03-09 23:19:10.000,24
2026-03-09 23:19:10.000,18
2026-03-09 23:19:12.000,18
2026-03-09 23:19:12.000,20.4
2026-03-09 23:19:14.000,20.4
2026-03-09 23:19:14.000,18
2026-03-09 23:19:24.000,18
2026-03-09 23:19:24.000,19.2
2026-03-09 23:19:34.000,19.2
2026-03-09 23:19:34.000,20.4
2026-03-09 23:19:58.000,20.4
2026-03-09 23:19:58.000,21.6
2026-03-09 23:20:22.000,21.6
2026-03-09 23:20:22.000,22.8
2026-03-09 23:21:38.000,22.8
2026-03-09 23:21:38.000,24
2026-03-09 23:21:42.000,24
2026-03-09 23:21:42.000,22.8
2026-03-09 23:22:02.000,22.8
2026-03-09 23:22:02.000,24
2026-03-09 23:22:26.000,24
