Timestamp_ET,FlowLimit
2026-03-09 23:28:26.000,0.02
2026-03-09 23:28:34.000,0.03
2026-03-09 23:28:38.000,0
2026-03-09 23:28:46.000,0.01
2026-03-09 23:28:54.000,0.03
2026-03-09 23:28:56.000,0.01
2026-03-09 23:29:04.000,0
2026-03-09 23:29:36.000,0.01
2026-03-09 23:29:46.000,0
2026-03-09 23:30:06.000,0.01
2026-03-09 23:30:18.000,0
2026-03-09 23:31:34.000,0.01
2026-03-09 23:31:46.000,0
2026-03-09 23:32:04.000,0.01
2026-03-09 23:32:08.000,0.03
2026-03-09 23:32:16.000,0.02
2026-03-09 23:32:20.000,0
2026-03-09 23:32:34.000,0.04
2026-03-09 23:32:42.000,0.05
2026-03-09 23:32:46.000,0.01
2026-03-09 23:32:54.000,0
2026-03-09 23:33:10.000,0.03
2026-03-09 23:33:16.000,0.04
2026-03-09 23:33:18.000,0.01
2026-03-09 23:33:24.000,0
2026-03-09 23:35:02.000,0.02
2026-03-09 23:35:14.000,0
2026-03-09 23:35:36.000,0.02
2026-03-09 23:35:46.000,0
2026-03-09 23:36:12.000,0.1
2026-03-09 23:36:24.000,0
2026-03-09 23:36:44.000,0.04
2026-03-09 23:36:56.000,0
2026-03-09 23:37:20.000,0.02
2026-03-09 23:37:24.000,0.04
2026-03-09 23:37:28.000,0.01
2026-03-09 23:37:32.000,0
2026-03-09 23:39:52.000,0.17
2026-03-09 23:40:08.000,0
2026-03-09 23:40:16.000,0.01
2026-03-09 23:40:20.000,0.09
2026-03-09 23:40:28.000,0.14
2026-03-09 23:40:32.000,0.06
2026-03-09 23:40:52.000,0
2026-03-09 23:41:00.000,0.06
2026-03-09 23:41:10.000,0.1
2026-03-09 23:41:14.000,0.11
2026-03-09 23:41:24.000,0.01
2026-03-09 23:41:34.000,0
2026-03-09 23:41:46.000,0.08
2026-03-09 23:41:56.000,0
2026-03-09 23:42:02.000,0.04
2026-03-09 23:42:08.000,0.06
2026-03-09 23:42:12.000,0.03
2026-03-09 23:42:20.000,0.01
2026-03-09 23:42:24.000,0
2026-03-09 23:42:32.000,0.07
2026-03-09 23:42:42.000,0.27
2026-03-09 23:42:58.000,0.21
2026-03-09 23:43:06.000,0.02
2026-03-09 23:43:10.000,0
2026-03-09 23:44:50.000,0.01
2026-03-09 23:45:02.000,0
2026-03-09 23:45:16.000,0.01
2026-03-09 23:45:30.000,0
2026-03-09 23:45:44.000,0.07
2026-03-09 23:45:52.000,0.06
2026-03-09 23:45:56.000,0
2026-03-09 23:46:32.000,0.01
2026-03-09 23:46:44.000,0
2026-03-09 23:46:56.000,0.04
2026-03-09 23:47:08.000,0
2026-03-09 23:47:20.000,0.1
2026-03-09 23:47:22.000,0.3
2026-03-09 23:47:32.000,0.2
2026-03-09 23:47:36.000,0
2026-03-09 23:47:50.000,0.02
2026-03-09 23:48:02.000,0
2026-03-09 23:48:16.000,0.12
2026-03-09 23:48:28.000,0
2026-03-09 23:48:44.000,0.05
2026-03-09 23:48:48.000,0.04
2026-03-09 23:48:52.000,0.05
2026-03-09 23:48:56.000,0
2026-03-09 23:49:48.000,0.1
2026-03-09 23:49:52.000,0.12
2026-03-09 23:50:00.000,0.01
2026-03-09 23:50:04.000,0
2026-03-09 23:50:48.000,0.04
2026-03-09 23:50:58.000,0
2026-03-09 23:51:04.000,0.01
2026-03-09 23:51:14.000,0
2026-03-09 23:51:44.000,0.01
2026-03-09 23:51:56.000,0
2026-03-09 23:52:50.000,0.01
2026-03-09 23:53:02.000,0
2026-03-09 23:53:30.000,0.24
2026-03-09 23:53:42.000,0.1
2026-03-09 23:53:52.000,0.08
2026-03-09 23:54:06.000,0
2026-03-09 23:54:56.000,0.02
2026-03-09 23:55:04.000,0.04
2026-03-09 23:55:08.000,0.02
2026-03-09 23:55:16.000,0
2026-03-09 23:56:00.000,0.09
2026-03-09 23:56:10.000,0
2026-03-09 23:56:16.000,0.03
2026-03-09 23:56:28.000,0.13
2026-03-09 23:56:30.000,0.23
2026-03-09 23:56:34.000,0.26
2026-03-09 23:56:40.000,0.12
2026-03-09 23:56:42.000,0.14
2026-03-09 23:56:46.000,0.11
2026-03-09 23:56:50.000,0
2026-03-09 23:59:44.000,0.01
2026-03-09 23:59:56.000,0
2026-03-10 00:00:56.000,0.12
2026-03-10 00:01:00.000,0.13
2026-03-10 00:01:04.000,0.15
2026-03-10 00:01:08.000,0.02
2026-03-10 00:01:12.000,0.03
2026-03-10 00:01:16.000,0.01
2026-03-10 00:01:24.000,0
2026-03-10 00:01:30.000,0.11
2026-03-10 00:01:34.000,0.13
2026-03-10 00:01:42.000,0.02
2026-03-10 00:01:58.000,0
2026-03-10 00:02:04.000,0.01
2026-03-10 00:02:12.000,0.1
2026-03-10 00:02:16.000,0.08
2026-03-10 00:02:24.000,0.01
2026-03-10 00:02:38.000,0
2026-03-10 00:03:44.000,0.02
2026-03-10 00:03:48.000,0.04
2026-03-10 00:03:52.000,0.03
2026-03-10 00:03:56.000,0.02
2026-03-10 00:04:02.000,0
2026-03-10 00:04:26.000,0.03
2026-03-10 00:04:30.000,0.08
2026-03-10 00:04:34.000,0.09
2026-03-10 00:04:38.000,0.07
2026-03-10 00:04:42.000,0.03
2026-03-10 00:04:46.000,0.02
2026-03-10 00:04:50.000,0.01
2026-03-10 00:04:54.000,0
2026-03-10 00:04:58.000,0.14
2026-03-10 00:05:06.000,0.19
2026-03-10 00:05:10.000,0.04
2026-03-10 00:05:18.000,0
2026-03-10 00:05:26.000,0.05
2026-03-10 00:05:36.000,0
2026-03-10 00:05:52.000,0.06
2026-03-10 00:06:00.000,0.22
2026-03-10 00:06:04.000,0.16
2026-03-10 00:06:14.000,0
2026-03-10 00:06:52.000,0.01
2026-03-10 00:07:04.000,0
2026-03-10 00:07:08.000,0.05
2026-03-10 00:07:22.000,0
2026-03-10 00:09:58.000,0.06
2026-03-10 00:10:10.000,0
2026-03-10 00:10:28.000,0.11
2026-03-10 00:10:30.000,0.42
2026-03-10 00:10:38.000,0.42
2026-03-10 00:13:55.000,0
2026-03-10 00:16:49.000,0.04
2026-03-10 00:16:57.000,0.05
2026-03-10 00:17:01.000,0.03
2026-03-10 00:17:13.000,0.01
2026-03-10 00:17:23.000,0
2026-03-10 00:17:45.000,0.01
2026-03-10 00:17:55.000,0.03
2026-03-10 00:17:59.000,0.02
2026-03-10 00:18:07.000,0.01
2026-03-10 00:18:11.000,0.05
2026-03-10 00:18:15.000,0.06
2026-03-10 00:18:19.000,0.05
2026-03-10 00:18:23.000,0
2026-03-10 00:18:39.000,0.02
2026-03-10 00:18:49.000,0
2026-03-10 00:19:03.000,0.01
2026-03-10 00:19:05.000,0.05
2026-03-10 00:19:09.000,0.07
2026-03-10 00:19:13.000,0.08
2026-03-10 00:19:17.000,0.06
2026-03-10 00:19:21.000,0.07
2026-03-10 00:19:29.000,0.09
2026-03-10 00:19:33.000,0.08
2026-03-10 00:19:35.000,0.06
2026-03-10 00:19:39.000,0.03
2026-03-10 00:19:43.000,0.01
2026-03-10 00:19:49.000,0
2026-03-10 00:19:53.000,0.02
2026-03-10 00:19:57.000,0.04
2026-03-10 00:20:07.000,0.03
2026-03-10 00:20:15.000,0.02
2026-03-10 00:20:19.000,0.03
2026-03-10 00:20:25.000,0.02
2026-03-10 00:20:29.000,0
2026-03-10 00:20:33.000,0.05
2026-03-10 00:20:41.000,0.06
2026-03-10 00:20:45.000,0.02
2026-03-10 00:20:49.000,0.03
2026-03-10 00:20:53.000,0.04
2026-03-10 00:20:59.000,0.06
2026-03-10 00:21:01.000,0.08
2026-03-10 00:21:05.000,0.07
2026-03-10 00:21:09.000,0.06
2026-03-10 00:21:13.000,0.05
2026-03-10 00:21:17.000,0.04
2026-03-10 00:21:21.000,0.05
2026-03-10 00:21:25.000,0.07
2026-03-10 00:21:29.000,0.15
2026-03-10 00:21:33.000,0.14
2026-03-10 00:21:37.000,0.11
2026-03-10 00:21:41.000,0.01
2026-03-10 00:21:43.000,0
2026-03-10 00:21:51.000,0.02
2026-03-10 00:22:03.000,0
2026-03-10 00:22:07.000,0.03
2026-03-10 00:22:11.000,0.04
2026-03-10 00:22:19.000,0.01
2026-03-10 00:22:23.000,0
2026-03-10 00:22:31.000,0.01
2026-03-10 00:22:41.000,0
2026-03-10 00:22:55.000,0.02
2026-03-10 00:22:59.000,0.04
2026-03-10 00:23:03.000,0.03
2026-03-10 00:23:07.000,0.01
2026-03-10 00:23:11.000,0
2026-03-10 00:23:55.000,0.06
2026-03-10 00:23:59.000,0.09
2026-03-10 00:24:05.000,0.03
2026-03-10 00:24:09.000,0.02
2026-03-10 00:24:13.000,0.03
2026-03-10 00:24:17.000,0.02
2026-03-10 00:24:21.000,0.01
2026-03-10 00:24:25.000,0
2026-03-10 00:24:37.000,0.07
2026-03-10 00:24:45.000,0.11
2026-03-10 00:24:49.000,0.07
2026-03-10 00:24:53.000,0.12
2026-03-10 00:24:57.000,0.13
2026-03-10 00:24:59.000,0.15
2026-03-10 00:25:03.000,0.09
2026-03-10 00:25:07.000,0.05
2026-03-10 00:25:11.000,0.01
2026-03-10 00:25:15.000,0.03
2026-03-10 00:25:19.000,0.06
2026-03-10 00:25:23.000,0.08
2026-03-10 00:25:25.000,0.05
2026-03-10 00:25:29.000,0.04
2026-03-10 00:25:33.000,0.02
2026-03-10 00:25:41.000,0
2026-03-10 00:25:45.000,0.02
2026-03-10 00:25:57.000,0
2026-03-10 00:26:01.000,0.02
2026-03-10 00:26:05.000,0.06
2026-03-10 00:26:09.000,0.07
2026-03-10 00:26:11.000,0.08
2026-03-10 00:26:15.000,0.07
2026-03-10 00:26:19.000,0.06
2026-03-10 00:26:23.000,0.02
2026-03-10 00:26:27.000,0
2026-03-10 00:26:35.000,0.02
2026-03-10 00:26:43.000,0.05
2026-03-10 00:26:45.000,0.03
2026-03-10 00:26:49.000,0.04
2026-03-10 00:26:53.000,0.01
2026-03-10 00:27:01.000,0.02
2026-03-10 00:27:05.000,0.04
2026-03-10 00:27:13.000,0.03
2026-03-10 00:27:17.000,0
2026-03-10 00:27:21.000,0.02
2026-03-10 00:27:25.000,0.06
2026-03-10 00:27:27.000,0.07
2026-03-10 00:27:31.000,0.06
2026-03-10 00:27:35.000,0.03
2026-03-10 00:27:39.000,0.04
2026-03-10 00:27:43.000,0.05
2026-03-10 00:27:47.000,0.03
2026-03-10 00:27:49.000,0.01
2026-03-10 00:27:53.000,0.04
2026-03-10 00:28:07.000,0.03
2026-03-10 00:28:11.000,0.07
2026-03-10 00:28:19.000,0.06
2026-03-10 00:28:23.000,0.03
2026-03-10 00:28:27.000,0.05
2026-03-10 00:28:31.000,0.02
2026-03-10 00:28:33.000,0.01
2026-03-10 00:28:37.000,0
2026-03-10 00:29:03.000,0.03
2026-03-10 00:29:07.000,0.02
2026-03-10 00:29:15.000,0.01
2026-03-10 00:29:27.000,0
2026-03-10 00:29:31.000,0.01
2026-03-10 00:29:43.000,0
2026-03-10 00:29:51.000,0.01
2026-03-10 00:29:59.000,0
2026-03-10 00:30:33.000,0.03
2026-03-10 00:30:41.000,0.05
2026-03-10 00:30:45.000,0.01
2026-03-10 00:30:53.000,0
2026-03-10 00:31:31.000,0.03
2026-03-10 00:31:35.000,0.04
2026-03-10 00:31:39.000,0.05
2026-03-10 00:31:43.000,0.02
2026-03-10 00:31:47.000,0.01
2026-03-10 00:31:49.000,0
2026-03-10 00:32:01.000,0.02
2026-03-10 00:32:05.000,0.03
2026-03-10 00:32:13.000,0.05
2026-03-10 00:32:17.000,0.06
2026-03-10 00:32:25.000,0.01
2026-03-10 00:32:29.000,0
2026-03-10 00:32:37.000,0.04
2026-03-10 00:32:47.000,0
2026-03-10 00:32:55.000,0.03
2026-03-10 00:33:03.000,0.05
2026-03-10 00:33:07.000,0.02
2026-03-10 00:33:15.000,0
2026-03-10 00:35:57.000,0.03
2026-03-10 00:36:07.000,0.1
2026-03-10 00:36:11.000,0.23
2026-03-10 00:36:15.000,0.24
2026-03-10 00:36:19.000,0.14
2026-03-10 00:36:23.000,0.01
2026-03-10 00:36:27.000,0
2026-03-10 00:37:11.000,0.04
2026-03-10 00:37:15.000,0.06
2026-03-10 00:37:23.000,0.02
2026-03-10 00:37:27.000,0.03
2026-03-10 00:37:29.000,0.11
2026-03-10 00:37:35.000,0.15
2026-03-10 00:37:39.000,0.13
2026-03-10 00:37:43.000,0.05
2026-03-10 00:37:47.000,0.02
2026-03-10 00:37:55.000,0.01
2026-03-10 00:38:03.000,0.02
2026-03-10 00:38:09.000,0.01
2026-03-10 00:38:17.000,0
2026-03-10 00:38:21.000,0.02
2026-03-10 00:38:33.000,0
2026-03-10 00:39:07.000,0.02
2026-03-10 00:39:19.000,0
2026-03-10 00:40:01.000,0.03
2026-03-10 00:40:13.000,0
2026-03-10 00:40:53.000,0.01
2026-03-10 00:41:01.000,0.13
2026-03-10 00:41:05.000,0.11
2026-03-10 00:41:13.000,0
2026-03-10 00:41:55.000,0.02
2026-03-10 00:42:07.000,0
2026-03-10 00:42:25.000,0.01
2026-03-10 00:42:35.000,0
2026-03-10 00:42:43.000,0.01
2026-03-10 00:42:55.000,0
2026-03-10 00:43:55.000,0.01
2026-03-10 00:44:07.000,0
2026-03-10 00:45:07.000,0.07
2026-03-10 00:45:17.000,0
2026-03-10 00:49:47.000,0.02
2026-03-10 00:49:59.000,0
2026-03-10 00:50:33.000,0.02
2026-03-10 00:50:37.000,0.09
2026-03-10 00:50:45.000,0.1
2026-03-10 00:50:49.000,0.04
2026-03-10 00:50:59.000,0
2026-03-10 00:51:07.000,0.01
2026-03-10 00:51:17.000,0
2026-03-10 00:52:47.000,0.07
2026-03-10 00:52:59.000,0
2026-03-10 00:53:07.000,0.05
2026-03-10 00:53:11.000,0.08
2026-03-10 00:53:15.000,0.09
2026-03-10 00:53:19.000,0.05
2026-03-10 00:53:23.000,0.02
2026-03-10 00:53:27.000,0.01
2026-03-10 00:53:31.000,0
2026-03-10 00:54:09.000,0.08
2026-03-10 00:54:23.000,0
2026-03-10 00:54:31.000,0.07
2026-03-10 00:54:41.000,0
2026-03-10 00:55:01.000,0.03
2026-03-10 00:55:11.000,0
2026-03-10 00:55:19.000,0.11
2026-03-10 00:55:29.000,0
2026-03-10 00:56:35.000,0.02
2026-03-10 00:56:47.000,0
2026-03-10 00:56:59.000,0.05
2026-03-10 00:57:11.000,0
2026-03-10 00:57:23.000,0.02
2026-03-10 00:57:27.000,0.01
2026-03-10 00:57:35.000,0
2026-03-10 00:57:51.000,0.1
2026-03-10 00:57:55.000,0.18
2026-03-10 00:57:59.000,0.22
2026-03-10 00:58:01.000,0.12
2026-03-10 00:58:05.000,0.06
2026-03-10 00:58:09.000,0.09
2026-03-10 00:58:13.000,0.08
2026-03-10 00:58:17.000,0.09
2026-03-10 00:58:21.000,0.04
2026-03-10 00:58:27.000,0.02
2026-03-10 00:58:31.000,0
2026-03-10 00:58:35.000,0.08
2026-03-10 00:58:39.000,0.09
2026-03-10 00:58:43.000,0.1
2026-03-10 00:58:47.000,0.02
2026-03-10 00:58:59.000,0.03
2026-03-10 00:59:03.000,0.02
2026-03-10 00:59:07.000,0.01
2026-03-10 00:59:11.000,0
2026-03-10 00:59:15.000,0.03
2026-03-10 00:59:27.000,0.04
2026-03-10 00:59:31.000,0.15
2026-03-10 00:59:35.000,0.19
2026-03-10 00:59:39.000,0.15
2026-03-10 00:59:43.000,0.04
2026-03-10 00:59:47.000,0.01
2026-03-10 00:59:49.000,0
2026-03-10 01:00:01.000,0.01
2026-03-10 01:00:13.000,0
2026-03-10 01:00:17.000,0.05
2026-03-10 01:00:21.000,0.07
2026-03-10 01:00:25.000,0.12
2026-03-10 01:00:31.000,0.06
2026-03-10 01:00:39.000,0
2026-03-10 01:04:33.000,0.13
2026-03-10 01:04:43.000,0
2026-03-10 01:06:27.000,0.06
2026-03-10 01:06:39.000,0
2026-03-10 01:06:51.000,0.01
2026-03-10 01:07:03.000,0.06
2026-03-10 01:07:07.000,0.08
2026-03-10 01:07:11.000,0.13
2026-03-10 01:07:15.000,0.06
2026-03-10 01:07:23.000,0.04
2026-03-10 01:07:31.000,0.03
2026-03-10 01:07:35.000,0
2026-03-10 01:07:57.000,0.03
2026-03-10 01:07:59.000,0.07
2026-03-10 01:08:03.000,0.08
2026-03-10 01:08:07.000,0.05
2026-03-10 01:08:11.000,0
2026-03-10 01:08:33.000,0.09
2026-03-10 01:08:55.000,0.21
2026-03-10 01:08:57.000,0.12
2026-03-10 01:09:01.000,0
2026-03-10 01:09:25.000,0.03
2026-03-10 01:09:29.000,0.05
2026-03-10 01:09:37.000,0.01
2026-03-10 01:09:41.000,0
2026-03-10 01:10:17.000,0.13
2026-03-10 01:10:33.000,0
2026-03-10 01:10:39.000,0.04
2026-03-10 01:10:43.000,0.07
2026-03-10 01:10:47.000,0.18
2026-03-10 01:10:49.000,0.16
2026-03-10 01:10:53.000,0.17
2026-03-10 01:10:57.000,0.06
2026-03-10 01:11:01.000,0.11
2026-03-10 01:11:03.000,0.12
2026-03-10 01:11:11.000,0.05
2026-03-10 01:11:15.000,0
2026-03-10 01:11:59.000,0.01
