Timestamp_ET,LeakRate_Lpm
2026-03-12 23:41:34.000,0
2026-03-12 23:41:36.000,0
2026-03-12 23:41:36.000,12
2026-03-12 23:41:38.000,12
2026-03-12 23:41:38.000,10.8
2026-03-12 23:41:40.000,10.8
2026-03-12 23:41:40.000,9.6
2026-03-12 23:41:42.000,9.6
2026-03-12 23:41:42.000,10.8
2026-03-12 23:41:44.000,10.8
2026-03-12 23:41:44.000,9.6
2026-03-12 23:41:50.000,9.6
2026-03-12 23:41:50.000,10.8
2026-03-12 23:42:06.000,10.8
2026-03-12 23:42:06.000,9.6
2026-03-12 23:42:12.000,9.6
2026-03-12 23:42:12.000,10.8
2026-03-12 23:42:16.000,10.8
2026-03-12 23:42:16.000,9.6
2026-03-12 23:42:32.000,9.6
2026-03-12 23:42:32.000,10.8
2026-03-12 23:42:46.000,10.8
2026-03-12 23:42:46.000,9.6
2026-03-12 23:43:12.000,9.6
2026-03-12 23:43:12.000,10.8
2026-03-12 23:43:16.000,10.8
2026-03-12 23:43:16.000,9.6
2026-03-12 23:43:34.000,9.6
2026-03-12 23:43:34.000,10.8
2026-03-12 23:43:38.000,10.8
2026-03-12 23:43:38.000,9.6
2026-03-12 23:43:42.000,9.6
2026-03-12 23:43:42.000,10.8
2026-03-12 23:43:46.000,10.8
2026-03-12 23:43:46.000,9.6
2026-03-12 23:43:56.000,9.6
2026-03-12 23:43:56.000,10.8
2026-03-12 23:44:02.000,10.8
2026-03-12 23:44:02.000,9.6
2026-03-12 23:44:28.000,9.6
2026-03-12 23:44:28.000,10.8
2026-03-12 23:44:30.000,10.8
2026-03-12 23:44:30.000,9.6
2026-03-12 23:44:32.000,9.6
2026-03-12 23:44:32.000,10.8
2026-03-12 23:44:34.000,10.8
2026-03-12 23:44:34.000,12
2026-03-12 23:44:46.000,12
2026-03-12 23:44:46.000,10.8
2026-03-12 23:44:56.000,10.8
2026-03-12 23:44:56.000,12
2026-03-12 23:45:08.000,12
2026-03-12 23:45:08.000,10.8
2026-03-12 23:45:16.000,10.8
2026-03-12 23:45:16.000,9.6
2026-03-12 23:45:24.000,9.6
2026-03-12 23:45:24.000,13.2
2026-03-12 23:45:26.000,13.2
2026-03-12 23:45:26.000,12
2026-03-12 23:45:28.000,12
2026-03-12 23:45:28.000,9.6
2026-03-12 23:45:32.000,9.6
2026-03-12 23:45:32.000,7.2
