Timestamp_ET,LeakRate_Lpm
2026-03-11 23:14:47.000,9.6
2026-03-11 23:14:49.000,9.6
2026-03-11 23:14:49.000,13.2
2026-03-11 23:14:53.000,13.2
2026-03-11 23:14:53.000,19.2
2026-03-11 23:14:55.000,19.2
2026-03-11 23:14:55.000,14.4
2026-03-11 23:14:57.000,14.4
2026-03-11 23:14:57.000,13.2
2026-03-11 23:14:59.000,13.2
2026-03-11 23:14:59.000,19.2
2026-03-11 23:15:01.000,19.2
2026-03-11 23:15:01.000,15.6
2026-03-11 23:15:05.000,15.6
2026-03-11 23:15:05.000,14.4
2026-03-11 23:15:09.000,14.4
2026-03-11 23:15:09.000,15.6
2026-03-11 23:15:13.000,15.6
2026-03-11 23:15:13.000,16.8
2026-03-11 23:15:19.000,16.8
2026-03-11 23:15:19.000,15.6
2026-03-11 23:15:23.000,15.6
2026-03-11 23:15:23.000,16.8
2026-03-11 23:15:31.000,16.8
2026-03-11 23:15:31.000,18
2026-03-11 23:15:33.000,18
2026-03-11 23:15:33.000,15.6
2026-03-11 23:15:35.000,15.6
2026-03-11 23:15:35.000,19.2
2026-03-11 23:15:37.000,19.2
2026-03-11 23:15:37.000,16.8
2026-03-11 23:15:41.000,16.8
2026-03-11 23:15:41.000,15.6
2026-03-11 23:17:01.000,15.6
2026-03-11 23:17:01.000,14.4
2026-03-11 23:17:03.000,14.4
2026-03-11 23:17:03.000,15.6
2026-03-11 23:17:13.000,15.6
2026-03-11 23:17:13.000,14.4
2026-03-11 23:17:25.000,14.4
2026-03-11 23:17:25.000,15.6
2026-03-11 23:17:29.000,15.6
2026-03-11 23:17:29.000,16.8
2026-03-11 23:17:33.000,16.8
2026-03-11 23:17:33.000,15.6
2026-03-11 23:17:37.000,15.6
2026-03-11 23:17:37.000,14.4
2026-03-11 23:17:53.000,14.4
2026-03-11 23:17:53.000,15.6
2026-03-11 23:17:59.000,15.6
2026-03-11 23:17:59.000,16.8
2026-03-11 23:18:03.000,16.8
2026-03-11 23:18:03.000,15.6
2026-03-11 23:18:09.000,15.6
2026-03-11 23:18:09.000,14.4
2026-03-11 23:26:35.000,14.4
2026-03-11 23:26:35.000,13.2
2026-03-11 23:26:37.000,13.2
2026-03-11 23:26:37.000,14.4
2026-03-11 23:28:33.000,14.4
2026-03-11 23:28:33.000,13.2
2026-03-11 23:28:37.000,13.2
2026-03-11 23:28:37.000,14.4
2026-03-11 23:29:13.000,14.4
2026-03-11 23:29:13.000,13.2
2026-03-11 23:29:19.000,13.2
2026-03-11 23:29:19.000,14.4
2026-03-11 23:29:25.000,14.4
2026-03-11 23:29:25.000,13.2
2026-03-11 23:29:29.000,13.2
2026-03-11 23:29:29.000,14.4
2026-03-11 23:29:53.000,14.4
2026-03-11 23:29:53.000,13.2
2026-03-11 23:30:05.000,13.2
2026-03-11 23:30:05.000,14.4
2026-03-11 23:30:07.000,14.4
2026-03-11 23:30:07.000,13.2
2026-03-11 23:30:09.000,13.2
2026-03-11 23:30:09.000,14.4
2026-03-11 23:30:31.000,14.4
2026-03-11 23:30:31.000,13.2
2026-03-11 23:30:37.000,13.2
2026-03-11 23:30:37.000,14.4
2026-03-11 23:30:59.000,14.4
2026-03-11 23:30:59.000,13.2
2026-03-11 23:31:01.000,13.2
2026-03-11 23:31:01.000,14.4
2026-03-11 23:31:05.000,14.4
2026-03-11 23:31:05.000,13.2
2026-03-11 23:31:09.000,13.2
2026-03-11 23:31:09.000,14.4
2026-03-11 23:31:27.000,14.4
2026-03-11 23:31:27.000,13.2
2026-03-11 23:31:43.000,13.2
2026-03-11 23:31:43.000,14.4
2026-03-11 23:32:01.000,14.4
2026-03-11 23:32:01.000,15.6
2026-03-11 23:32:05.000,15.6
2026-03-11 23:32:05.000,14.4
2026-03-11 23:32:11.000,14.4
2026-03-11 23:32:11.000,13.2
2026-03-11 23:32:21.000,13.2
2026-03-11 23:32:21.000,14.4
2026-03-11 23:32:23.000,14.4
2026-03-11 23:32:23.000,13.2
2026-03-11 23:32:35.000,13.2
2026-03-11 23:32:35.000,14.4
2026-03-11 23:32:41.000,14.4
2026-03-11 23:32:41.000,18
2026-03-11 23:32:43.000,18
2026-03-11 23:32:43.000,15.6
2026-03-11 23:32:45.000,15.6
2026-03-11 23:32:45.000,13.2
2026-03-11 23:32:47.000,13.2
2026-03-11 23:32:47.000,9.6
2026-03-11 23:32:49.000,9.6
2026-03-11 23:32:49.000,10.8
2026-03-11 23:32:51.000,10.8
2026-03-11 23:32:51.000,12
2026-03-11 23:32:57.000,12
2026-03-11 23:32:57.000,13.2
2026-03-11 23:33:01.000,13.2
2026-03-11 23:33:01.000,14.4
2026-03-11 23:33:15.000,14.4
2026-03-11 23:33:15.000,13.2
2026-03-11 23:33:45.000,13.2
2026-03-11 23:33:45.000,14.4
2026-03-11 23:33:49.000,14.4
2026-03-11 23:33:49.000,13.2
2026-03-11 23:33:51.000,13.2
2026-03-11 23:33:51.000,14.4
2026-03-11 23:33:55.000,14.4
2026-03-11 23:33:55.000,13.2
2026-03-11 23:34:03.000,13.2
2026-03-11 23:34:03.000,14.4
2026-03-11 23:34:05.000,14.4
2026-03-11 23:34:05.000,13.2
2026-03-11 23:34:29.000,13.2
2026-03-11 23:34:29.000,14.4
2026-03-11 23:34:31.000,14.4
2026-03-11 23:34:31.000,13.2
2026-03-11 23:46:11.000,13.2
2026-03-11 23:46:11.000,15.6
2026-03-11 23:46:13.000,15.6
2026-03-11 23:46:13.000,19.2
2026-03-11 23:46:15.000,19.2
2026-03-11 23:46:15.000,14.4
2026-03-11 23:46:17.000,14.4
2026-03-11 23:46:17.000,10.8
2026-03-11 23:46:19.000,10.8
2026-03-11 23:46:19.000,13.2
2026-03-11 23:46:21.000,13.2
2026-03-11 23:46:21.000,14.4
2026-03-11 23:46:25.000,14.4
2026-03-11 23:46:25.000,12
2026-03-11 23:46:27.000,12
2026-03-11 23:46:27.000,10.8
2026-03-11 23:46:31.000,10.8
2026-03-11 23:46:31.000,6
2026-03-11 23:46:33.000,6
2026-03-11 23:46:33.000,8.4
2026-03-11 23:46:35.000,8.4
2026-03-11 23:46:35.000,9.6
2026-03-11 23:46:39.000,9.6
2026-03-11 23:46:39.000,12
2026-03-11 23:47:03.000,12
2026-03-11 23:47:03.000,13.2
2026-03-11 23:59:19.000,13.2
2026-03-11 23:59:19.000,14.4
2026-03-11 23:59:21.000,14.4
2026-03-11 23:59:21.000,13.2
2026-03-12 00:07:55.000,13.2
2026-03-12 00:07:55.000,14.4
2026-03-12 00:07:57.000,14.4
2026-03-12 00:07:57.000,13.2
2026-03-12 00:08:01.000,13.2
2026-03-12 00:08:01.000,12
2026-03-12 00:08:03.000,12
2026-03-12 00:08:03.000,13.2
2026-03-12 00:08:25.000,13.2
2026-03-12 00:08:25.000,14.4
2026-03-12 00:08:29.000,14.4
2026-03-12 00:08:29.000,13.2
2026-03-12 00:08:31.000,13.2
2026-03-12 00:08:31.000,14.4
2026-03-12 00:08:33.000,14.4
2026-03-12 00:08:33.000,13.2
2026-03-12 00:14:29.000,13.2
2026-03-12 00:14:29.000,14.4
2026-03-12 00:14:33.000,14.4
2026-03-12 00:14:33.000,20.4
2026-03-12 00:14:35.000,20.4
2026-03-12 00:14:35.000,15.6
2026-03-12 00:14:37.000,15.6
2026-03-12 00:14:37.000,13.2
2026-03-12 00:14:39.000,13.2
2026-03-12 00:14:39.000,10.8
2026-03-12 00:14:41.000,10.8
2026-03-12 00:14:41.000,9.6
2026-03-12 00:14:43.000,9.6
2026-03-12 00:14:43.000,10.8
2026-03-12 00:14:45.000,10.8
2026-03-12 00:14:45.000,12
2026-03-12 00:14:47.000,12
2026-03-12 00:14:47.000,10.8
2026-03-12 00:14:49.000,10.8
2026-03-12 00:14:49.000,13.2
2026-03-12 00:14:55.000,13.2
2026-03-12 00:14:55.000,14.4
2026-03-12 00:15:01.000,14.4
2026-03-12 00:15:01.000,13.2
2026-03-12 00:15:03.000,13.2
2026-03-12 00:15:03.000,12
2026-03-12 00:15:07.000,12
2026-03-12 00:15:07.000,14.4
2026-03-12 00:15:09.000,14.4
2026-03-12 00:15:09.000,13.2
2026-03-12 00:15:27.000,13.2
2026-03-12 00:15:27.000,12
2026-03-12 00:15:33.000,12
2026-03-12 00:15:33.000,13.2
2026-03-12 00:16:11.000,13.2
2026-03-12 00:16:11.000,14.4
2026-03-12 00:16:13.000,14.4
2026-03-12 00:16:13.000,15.6
2026-03-12 00:16:15.000,15.6
2026-03-12 00:16:15.000,16.8
2026-03-12 00:16:17.000,16.8
2026-03-12 00:16:17.000,15.6
2026-03-12 00:16:19.000,15.6
2026-03-12 00:16:19.000,14.4
2026-03-12 00:16:21.000,14.4
2026-03-12 00:16:21.000,12
2026-03-12 00:16:29.000,12
2026-03-12 00:16:29.000,10.8
2026-03-12 00:16:41.000,10.8
2026-03-12 00:16:41.000,12
2026-03-12 00:16:49.000,12
2026-03-12 00:16:49.000,13.2
2026-03-12 00:16:51.000,13.2
2026-03-12 00:16:51.000,14.4
2026-03-12 00:16:53.000,14.4
2026-03-12 00:16:53.000,16.8
2026-03-12 00:16:57.000,16.8
2026-03-12 00:16:57.000,18
2026-03-12 00:17:05.000,18
2026-03-12 00:17:05.000,16.8
2026-03-12 00:17:07.000,16.8
2026-03-12 00:17:07.000,18
2026-03-12 00:17:19.000,18
2026-03-12 00:17:19.000,19.2
2026-03-12 00:17:31.000,19.2
2026-03-12 00:17:31.000,18
2026-03-12 00:17:37.000,18
2026-03-12 00:17:37.000,19.2
2026-03-12 00:17:39.000,19.2
2026-03-12 00:17:39.000,18
2026-03-12 00:17:53.000,18
2026-03-12 00:17:53.000,19.2
2026-03-12 00:17:59.000,19.2
2026-03-12 00:17:59.000,18
2026-03-12 00:18:09.000,18
2026-03-12 00:18:09.000,19.2
2026-03-12 00:18:13.000,19.2
2026-03-12 00:18:13.000,18
2026-03-12 00:18:17.000,18
2026-03-12 00:18:17.000,19.2
2026-03-12 00:18:23.000,19.2
2026-03-12 00:18:23.000,18
2026-03-12 00:18:29.000,18
2026-03-12 00:18:29.000,19.2
2026-03-12 00:18:43.000,19.2
2026-03-12 00:18:43.000,20.4
2026-03-12 00:18:49.000,20.4
2026-03-12 00:18:49.000,19.2
2026-03-12 00:18:57.000,19.2
2026-03-12 00:18:57.000,18
2026-03-12 00:19:05.000,18
2026-03-12 00:19:05.000,19.2
2026-03-12 00:19:15.000,19.2
2026-03-12 00:19:15.000,20.4
2026-03-12 00:19:17.000,20.4
2026-03-12 00:19:17.000,21.6
2026-03-12 00:19:23.000,21.6
2026-03-12 00:19:23.000,22.8
2026-03-12 00:19:27.000,22.8
2026-03-12 00:19:27.000,24
2026-03-12 00:19:29.000,24
2026-03-12 00:19:29.000,25.2
2026-03-12 00:19:39.000,25.2
2026-03-12 00:19:39.000,26.4
2026-03-12 00:19:47.000,26.4
2026-03-12 00:19:47.000,25.2
2026-03-12 00:19:49.000,25.2
2026-03-12 00:19:49.000,26.4
2026-03-12 00:20:15.000,26.4
2026-03-12 00:20:15.000,25.2
2026-03-12 00:20:19.000,25.2
2026-03-12 00:20:19.000,24
2026-03-12 00:20:21.000,24
2026-03-12 00:20:21.000,25.2
2026-03-12 00:20:27.000,25.2
2026-03-12 00:20:27.000,26.4
2026-03-12 00:20:43.000,26.4
2026-03-12 00:20:43.000,27.6
