Timestamp_ET,LeakRate_Lpm
2026-03-10 22:39:18.000,3.6
2026-03-10 22:39:20.000,3.6
2026-03-10 22:39:20.000,2.4
2026-03-10 22:39:22.000,2.4
2026-03-10 22:39:22.000,10.8
2026-03-10 22:39:24.000,10.8
2026-03-10 22:39:24.000,9.6
2026-03-10 22:39:26.000,9.6
2026-03-10 22:39:26.000,13.2
2026-03-10 22:39:28.000,13.2
2026-03-10 22:39:28.000,10.8
2026-03-10 22:39:30.000,10.8
2026-03-10 22:39:30.000,13.2
2026-03-10 22:39:32.000,13.2
2026-03-10 22:39:32.000,10.8
2026-03-10 22:39:34.000,10.8
2026-03-10 22:39:34.000,12
2026-03-10 22:39:40.000,12
2026-03-10 22:39:40.000,10.8
2026-03-10 22:39:44.000,10.8
2026-03-10 22:39:44.000,12
2026-03-10 22:39:46.000,12
2026-03-10 22:39:46.000,13.2
2026-03-10 22:39:48.000,13.2
2026-03-10 22:39:48.000,12
2026-03-10 22:40:10.000,12
2026-03-10 22:40:10.000,13.2
2026-03-10 22:40:14.000,13.2
2026-03-10 22:40:14.000,12
2026-03-10 22:40:18.000,12
2026-03-10 22:40:18.000,13.2
2026-03-10 22:40:20.000,13.2
2026-03-10 22:40:20.000,12
2026-03-10 22:40:40.000,12
2026-03-10 22:40:40.000,13.2
2026-03-10 22:40:52.000,13.2
2026-03-10 22:40:52.000,12
2026-03-10 22:40:56.000,12
2026-03-10 22:40:56.000,15.6
2026-03-10 22:40:58.000,15.6
2026-03-10 22:40:58.000,12
2026-03-10 22:41:00.000,12
2026-03-10 22:41:00.000,14.4
2026-03-10 22:41:02.000,14.4
2026-03-10 22:41:02.000,12
2026-03-10 22:41:04.000,12
2026-03-10 22:41:04.000,14.4
2026-03-10 22:41:10.000,14.4
2026-03-10 22:41:10.000,13.2
2026-03-10 22:41:12.000,13.2
2026-03-10 22:41:12.000,14.4
2026-03-10 22:41:18.000,14.4
2026-03-10 22:41:18.000,13.2
2026-03-10 22:41:40.000,13.2
2026-03-10 22:41:40.000,14.4
2026-03-10 22:41:42.000,14.4
2026-03-10 22:41:42.000,13.2
2026-03-10 22:41:52.000,13.2
2026-03-10 22:41:52.000,14.4
2026-03-10 22:41:56.000,14.4
2026-03-10 22:41:56.000,13.2
2026-03-10 22:42:22.000,13.2
2026-03-10 22:42:22.000,14.4
2026-03-10 22:42:26.000,14.4
2026-03-10 22:42:26.000,13.2
2026-03-10 22:42:42.000,13.2
2026-03-10 22:42:42.000,14.4
2026-03-10 22:42:48.000,14.4
2026-03-10 22:42:48.000,13.2
2026-03-10 22:43:20.000,13.2
2026-03-10 22:43:20.000,14.4
2026-03-10 22:43:22.000,14.4
2026-03-10 22:43:22.000,12
2026-03-10 22:43:24.000,12
2026-03-10 22:43:24.000,13.2
2026-03-10 22:43:26.000,13.2
2026-03-10 22:43:26.000,12
2026-03-10 22:43:32.000,12
2026-03-10 22:43:32.000,13.2
2026-03-10 22:43:38.000,13.2
2026-03-10 22:43:38.000,12
2026-03-10 22:43:42.000,12
2026-03-10 22:43:42.000,13.2
2026-03-10 22:43:44.000,13.2
2026-03-10 22:43:44.000,12
2026-03-10 22:43:46.000,12
2026-03-10 22:43:46.000,13.2
2026-03-10 22:43:54.000,13.2
