Timestamp_ET,FlowLimit
2026-03-07 02:07:37.000,0
2026-03-07 02:10:49.000,0.01
2026-03-07 02:10:59.000,0
2026-03-07 02:11:33.000,0.03
2026-03-07 02:11:43.000,0
2026-03-07 02:13:01.000,0.01
2026-03-07 02:13:13.000,0
2026-03-07 02:14:37.000,0.01
2026-03-07 02:14:41.000,0.02
2026-03-07 02:14:47.000,0
2026-03-07 02:15:51.000,0.07
2026-03-07 02:16:01.000,0
2026-03-07 02:17:43.000,0.01
2026-03-07 02:17:57.000,0
2026-03-07 02:20:07.000,0.04
2026-03-07 02:20:17.000,0
2026-03-07 02:21:15.000,0.17
2026-03-07 02:21:25.000,0.2
2026-03-07 02:21:29.000,0.02
2026-03-07 02:21:37.000,0
2026-03-07 02:22:55.000,0.01
2026-03-07 02:23:05.000,0
2026-03-07 02:25:17.000,0.01
2026-03-07 02:25:29.000,0
2026-03-07 02:26:03.000,0.07
2026-03-07 02:26:07.000,0.22
2026-03-07 02:26:09.000,0.23
2026-03-07 02:26:13.000,0.16
2026-03-07 02:26:17.000,0.01
2026-03-07 02:26:21.000,0
2026-03-07 02:27:19.000,0.11
2026-03-07 02:27:31.000,0
2026-03-07 02:27:39.000,0.07
2026-03-07 02:27:51.000,0
2026-03-07 02:29:57.000,0.1
2026-03-07 02:30:29.000,0
2026-03-07 02:33:59.000,0.03
2026-03-07 02:34:11.000,0
2026-03-07 02:36:07.000,0.02
2026-03-07 02:36:33.000,0
2026-03-07 02:37:53.000,0.04
2026-03-07 02:38:07.000,0
2026-03-07 02:41:19.000,0.04
2026-03-07 02:41:23.000,0.1
2026-03-07 02:41:29.000,0.06
2026-03-07 02:41:33.000,0.04
2026-03-07 02:41:45.000,0.07
2026-03-07 02:41:59.000,0.13
2026-03-07 02:42:03.000,0.16
2026-03-07 02:42:07.000,0.19
2026-03-07 02:42:11.000,0.17
2026-03-07 02:42:15.000,0.25
2026-03-07 02:42:19.000,0.22
2026-03-07 02:42:23.000,0.13
2026-03-07 02:42:27.000,0.1
2026-03-07 02:42:31.000,0.18
2026-03-07 02:42:35.000,0.24
2026-03-07 02:42:39.000,0.25
2026-03-07 02:42:43.000,0.2
2026-03-07 02:42:47.000,0.16
2026-03-07 02:42:51.000,0.1
2026-03-07 02:42:55.000,0.16
2026-03-07 02:42:59.000,0.14
2026-03-07 02:43:03.000,0.33
2026-03-07 02:43:07.000,0.38
2026-03-07 02:43:11.000,0.4
2026-03-07 02:43:15.000,0.27
2026-03-07 02:43:19.000,0.19
2026-03-07 02:43:23.000,0.22
2026-03-07 02:43:27.000,0.28
2026-03-07 02:43:31.000,0.29
2026-03-07 02:43:35.000,0.36
2026-03-07 02:43:39.000,0.5
2026-03-07 02:43:43.000,0.57
2026-03-07 02:43:47.000,0.53
2026-03-07 02:43:51.000,0.33
2026-03-07 02:43:55.000,0.28
2026-03-07 02:44:03.000,0.24
2026-03-07 02:44:07.000,0.14
2026-03-07 02:44:11.000,0.04
2026-03-07 02:44:15.000,0.05
2026-03-07 02:44:19.000,0.13
2026-03-07 02:44:21.000,0.32
2026-03-07 02:44:25.000,0.28
2026-03-07 02:44:29.000,0.24
2026-03-07 02:44:33.000,0.13
2026-03-07 02:44:37.000,0.23
2026-03-07 02:44:41.000,0.33
2026-03-07 02:44:45.000,0.32
2026-03-07 02:44:49.000,0.26
2026-03-07 02:44:53.000,0.19
2026-03-07 02:44:57.000,0.2
2026-03-07 02:45:01.000,0.17
2026-03-07 02:45:05.000,0.13
2026-03-07 02:45:09.000,0.11
2026-03-07 02:45:13.000,0.12
2026-03-07 02:45:17.000,0.15
2026-03-07 02:45:21.000,0.16
2026-03-07 02:45:25.000,0.2
2026-03-07 02:45:27.000,0.18
2026-03-07 02:45:35.000,0.17
2026-03-07 02:45:39.000,0.09
2026-03-07 02:45:43.000,0.05
2026-03-07 02:45:51.000,0
2026-03-07 02:46:39.000,0.04
2026-03-07 02:46:45.000,0.05
2026-03-07 02:46:51.000,0.02
