Timestamp_ET,FlowLimit
2026-03-16 01:26:12.000,0.2
2026-03-16 01:26:16.000,0.16
2026-03-16 01:26:20.000,0.17
2026-03-16 01:26:24.000,0.06
2026-03-16 01:26:28.000,0.05
2026-03-16 01:26:34.000,0.04
2026-03-16 01:27:00.000,0.01
2026-03-16 01:27:04.000,0
2026-03-16 01:29:14.000,0.02
2026-03-16 01:29:30.000,0
2026-03-16 01:30:26.000,0.02
2026-03-16 01:30:32.000,0.05
2026-03-16 01:30:44.000,0.02
2026-03-16 01:30:54.000,0
2026-03-16 01:32:00.000,0.02
2026-03-16 01:32:08.000,0.03
2026-03-16 01:32:12.000,0
2026-03-16 01:32:14.000,0.01
2026-03-16 01:32:18.000,0
2026-03-16 01:32:54.000,0.07
2026-03-16 01:33:00.000,0
2026-03-16 01:33:12.000,0.01
2026-03-16 01:33:22.000,0
2026-03-16 01:36:16.000,0.02
2026-03-16 01:36:26.000,0
2026-03-16 01:36:38.000,0.03
2026-03-16 01:36:42.000,0.15
2026-03-16 01:36:52.000,0.12
2026-03-16 01:36:54.000,0.03
2026-03-16 01:36:58.000,0.13
2026-03-16 01:37:02.000,0.14
2026-03-16 01:37:06.000,0.11
2026-03-16 01:37:10.000,0.01
2026-03-16 01:37:14.000,0
2026-03-16 01:37:22.000,0.04
2026-03-16 01:37:46.000,0
2026-03-16 01:38:36.000,0.01
2026-03-16 01:38:50.000,0
2026-03-16 01:39:42.000,0.04
2026-03-16 01:39:54.000,0.03
2026-03-16 01:40:06.000,0
2026-03-16 01:42:52.000,0.05
2026-03-16 01:43:04.000,0
2026-03-16 01:45:58.000,0.24
2026-03-16 01:46:06.000,0
2026-03-16 01:51:42.000,0.05
2026-03-16 01:51:56.000,0
2026-03-16 01:55:44.000,0.02
2026-03-16 01:55:54.000,0
2026-03-16 01:56:34.000,0.06
2026-03-16 01:56:46.000,0
2026-03-16 01:57:08.000,0.04
2026-03-16 01:57:20.000,0
2026-03-16 01:57:32.000,0.05
2026-03-16 01:57:38.000,0.17
2026-03-16 01:57:42.000,0.11
2026-03-16 01:57:50.000,0
2026-03-16 02:00:34.000,0.07
2026-03-16 02:00:36.000,0.1
2026-03-16 02:00:44.000,0.09
2026-03-16 02:00:52.000,0.12
2026-03-16 02:00:56.000,0.08
2026-03-16 02:01:00.000,0.1
2026-03-16 02:01:04.000,0.08
2026-03-16 02:01:12.000,0.05
2026-03-16 02:01:22.000,0.02
2026-03-16 02:01:26.000,0
2026-03-16 02:05:50.000,0.01
2026-03-16 02:05:58.000,0.04
2026-03-16 02:06:02.000,0.03
2026-03-16 02:06:08.000,0
2026-03-16 02:06:16.000,0.03
2026-03-16 02:06:26.000,0
2026-03-16 02:11:46.000,0.01
2026-03-16 02:11:52.000,0.06
2026-03-16 02:11:56.000,0.05
2026-03-16 02:12:02.000,0
2026-03-16 02:12:22.000,0.06
2026-03-16 02:12:32.000,0.02
2026-03-16 02:12:42.000,0
2026-03-16 02:13:28.000,0.01
2026-03-16 02:13:42.000,0
2026-03-16 02:14:16.000,0.11
2026-03-16 02:14:44.000,0
2026-03-16 02:17:24.000,0.03
2026-03-16 02:17:30.000,0.04
2026-03-16 02:17:34.000,0
2026-03-16 02:18:38.000,0.06
2026-03-16 02:18:40.000,0.07
2026-03-16 02:18:44.000,0.09
2026-03-16 02:18:48.000,0.03
2026-03-16 02:18:52.000,0.02
2026-03-16 02:18:56.000,0
2026-03-16 02:24:16.000,0.16
2026-03-16 02:24:30.000,0
2026-03-16 02:26:54.000,0.04
2026-03-16 02:27:04.000,0
2026-03-16 02:28:30.000,0.03
2026-03-16 02:28:40.000,0
2026-03-16 02:29:42.000,0.13
2026-03-16 02:29:50.000,0.15
2026-03-16 02:29:54.000,0.02
2026-03-16 02:30:02.000,0
2026-03-16 02:30:04.000,0.14
2026-03-16 02:30:14.000,0.22
2026-03-16 02:30:20.000,0.08
2026-03-16 02:30:36.000,0
2026-03-16 02:30:40.000,0.13
2026-03-16 02:30:48.000,0.24
2026-03-16 02:30:52.000,0.1
2026-03-16 02:30:54.000,0.25
2026-03-16 02:30:58.000,0.15
2026-03-16 02:31:06.000,0
2026-03-16 02:31:14.000,0.04
2026-03-16 02:31:34.000,0
2026-03-16 02:31:42.000,0.02
2026-03-16 02:31:50.000,0.01
2026-03-16 02:31:52.000,0.11
2026-03-16 02:32:00.000,0.32
2026-03-16 02:32:04.000,0.25
2026-03-16 02:32:08.000,0.26
2026-03-16 02:32:12.000,0.06
2026-03-16 02:32:16.000,0.05
2026-03-16 02:32:24.000,0.08
2026-03-16 02:32:28.000,0.14
2026-03-16 02:32:32.000,0.21
2026-03-16 02:32:36.000,0.37
2026-03-16 02:32:38.000,0.29
2026-03-16 02:32:42.000,0.42
2026-03-16 02:32:46.000,0.28
2026-03-16 02:32:50.000,0.3
2026-03-16 02:32:54.000,0.16
2026-03-16 02:32:58.000,0.12
2026-03-16 02:33:02.000,0.14
2026-03-16 02:33:06.000,0.12
2026-03-16 02:33:10.000,0.29
2026-03-16 02:33:16.000,0.38
2026-03-16 02:33:20.000,0.26
2026-03-16 02:33:24.000,0.37
2026-03-16 02:33:28.000,0.3
2026-03-16 02:33:32.000,0.31
2026-03-16 02:33:36.000,0.24
2026-03-16 02:33:40.000,0.22
2026-03-16 02:33:44.000,0.2
2026-03-16 02:33:52.000,0.26
2026-03-16 02:33:56.000,0.28
2026-03-16 02:34:00.000,0.29
2026-03-16 02:34:04.000,0.26
2026-03-16 02:34:08.000,0.23
2026-03-16 02:34:14.000,0.2
2026-03-16 02:34:16.000,0.14
2026-03-16 02:34:20.000,0.12
2026-03-16 02:34:24.000,0.14
2026-03-16 02:34:28.000,0.16
2026-03-16 02:34:30.000,0.18
2026-03-16 02:34:34.000,0.13
2026-03-16 02:34:40.000,0.07
2026-03-16 02:34:44.000,0.01
2026-03-16 02:34:48.000,0
2026-03-16 02:35:26.000,0.07
2026-03-16 02:35:36.000,0
2026-03-16 02:35:44.000,0.01
2026-03-16 02:35:48.000,0.2
2026-03-16 02:36:00.000,0.18
2026-03-16 02:36:04.000,0.16
2026-03-16 02:36:08.000,0.33
2026-03-16 02:36:14.000,0.17
2026-03-16 02:36:20.000,0
2026-03-16 02:36:42.000,0.12
2026-03-16 02:36:46.000,0.14
2026-03-16 02:36:50.000,0.15
2026-03-16 02:36:54.000,0.03
2026-03-16 02:37:00.000,0.13
2026-03-16 02:37:10.000,0.03
2026-03-16 02:37:14.000,0.18
2026-03-16 02:37:18.000,0.27
2026-03-16 02:37:22.000,0.24
2026-03-16 02:37:28.000,0.1
2026-03-16 02:37:32.000,0.02
2026-03-16 02:37:36.000,0.1
2026-03-16 02:37:40.000,0.19
2026-03-16 02:37:44.000,0.17
2026-03-16 02:37:48.000,0.22
2026-03-16 02:37:52.000,0.17
2026-03-16 02:37:56.000,0.29
2026-03-16 02:38:00.000,0.23
2026-03-16 02:38:04.000,0.22
2026-03-16 02:38:08.000,0.18
2026-03-16 02:38:12.000,0.15
2026-03-16 02:38:16.000,0.17
2026-03-16 02:38:20.000,0.13
2026-03-16 02:38:24.000,0.12
2026-03-16 02:38:28.000,0.08
2026-03-16 02:38:34.000,0.05
2026-03-16 02:38:38.000,0.03
2026-03-16 02:38:42.000,0.05
2026-03-16 02:38:46.000,0.12
2026-03-16 02:38:50.000,0.13
2026-03-16 02:38:54.000,0.09
2026-03-16 02:38:58.000,0.02
2026-03-16 02:39:02.000,0.1
2026-03-16 02:39:08.000,0.09
2026-03-16 02:39:16.000,0.04
2026-03-16 02:39:18.000,0.17
2026-03-16 02:39:26.000,0.14
2026-03-16 02:39:30.000,0.1
2026-03-16 02:39:42.000,0.01
2026-03-16 02:39:52.000,0
2026-03-16 02:40:04.000,0.06
2026-03-16 02:40:12.000,0.08
2026-03-16 02:40:16.000,0.03
2026-03-16 02:40:20.000,0.05
2026-03-16 02:40:24.000,0.03
2026-03-16 02:40:32.000,0.02
2026-03-16 02:40:36.000,0.06
2026-03-16 02:40:44.000,0.05
2026-03-16 02:40:48.000,0.06
2026-03-16 02:40:52.000,0.05
2026-03-16 02:41:00.000,0
2026-03-16 02:41:08.000,0.01
2026-03-16 02:41:20.000,0
2026-03-16 02:41:40.000,0.07
2026-03-16 02:41:44.000,0.16
2026-03-16 02:41:50.000,0.2
2026-03-16 02:41:54.000,0.17
2026-03-16 02:41:58.000,0.1
2026-03-16 02:42:02.000,0.12
2026-03-16 02:42:08.000,0.09
2026-03-16 02:42:12.000,0.06
2026-03-16 02:42:16.000,0.09
2026-03-16 02:42:20.000,0.11
2026-03-16 02:42:24.000,0.14
2026-03-16 02:42:26.000,0.05
2026-03-16 02:42:34.000,0.07
2026-03-16 02:42:38.000,0.08
2026-03-16 02:42:42.000,0.07
2026-03-16 02:42:46.000,0.04
2026-03-16 02:42:52.000,0.02
2026-03-16 02:42:56.000,0.01
2026-03-16 02:43:00.000,0.13
2026-03-16 02:43:08.000,0.15
2026-03-16 02:43:12.000,0.03
2026-03-16 02:43:16.000,0.04
2026-03-16 02:43:22.000,0.08
2026-03-16 02:43:26.000,0.1
2026-03-16 02:43:30.000,0.13
2026-03-16 02:43:34.000,0.11
2026-03-16 02:43:44.000,0.07
2026-03-16 02:43:48.000,0.05
2026-03-16 02:43:52.000,0.03
2026-03-16 02:43:56.000,0.07
2026-03-16 02:44:00.000,0.03
2026-03-16 02:44:04.000,0.04
2026-03-16 02:44:08.000,0.01
2026-03-16 02:44:12.000,0.05
2026-03-16 02:44:16.000,0.09
2026-03-16 02:44:20.000,0.12
2026-03-16 02:44:24.000,0.1
2026-03-16 02:44:30.000,0.05
2026-03-16 02:44:34.000,0.04
2026-03-16 02:44:38.000,0.07
2026-03-16 02:44:42.000,0.08
2026-03-16 02:44:48.000,0.14
2026-03-16 02:45:00.000,0.07
2026-03-16 02:45:04.000,0.03
2026-03-16 02:45:08.000,0.02
2026-03-16 02:45:12.000,0.01
2026-03-16 02:45:16.000,0.07
2026-03-16 02:45:24.000,0.08
2026-03-16 02:45:28.000,0.01
2026-03-16 02:45:38.000,0
2026-03-16 02:45:42.000,0.05
2026-03-16 02:45:54.000,0
2026-03-16 02:46:00.000,0.09
2026-03-16 02:46:04.000,0.13
2026-03-16 02:46:12.000,0.03
2026-03-16 02:46:28.000,0
2026-03-16 02:46:32.000,0.06
2026-03-16 02:46:40.000,0.05
2026-03-16 02:46:44.000,0
2026-03-16 02:46:52.000,0.01
2026-03-16 02:47:04.000,0.03
2026-03-16 02:47:12.000,0.05
2026-03-16 02:47:16.000,0.02
2026-03-16 02:47:24.000,0
2026-03-16 02:47:40.000,0.01
2026-03-16 02:47:50.000,0.03
2026-03-16 02:48:00.000,0.04
2026-03-16 02:48:02.000,0.01
2026-03-16 02:48:12.000,0
2026-03-16 02:48:20.000,0.06
2026-03-16 02:48:24.000,0.09
2026-03-16 02:48:28.000,0.12
2026-03-16 02:48:32.000,0.08
2026-03-16 02:48:38.000,0.09
2026-03-16 02:48:40.000,0.06
2026-03-16 02:48:44.000,0.03
2026-03-16 02:48:48.000,0.01
2026-03-16 02:49:00.000,0.05
2026-03-16 02:49:12.000,0.02
2026-03-16 02:49:24.000,0
2026-03-16 02:49:32.000,0.01
2026-03-16 02:49:42.000,0.07
2026-03-16 02:49:46.000,0.09
2026-03-16 02:49:52.000,0.03
2026-03-16 02:49:56.000,0.01
2026-03-16 02:50:04.000,0.03
2026-03-16 02:50:08.000,0.02
2026-03-16 02:50:16.000,0
2026-03-16 02:50:20.000,0.04
2026-03-16 02:50:24.000,0.05
2026-03-16 02:50:32.000,0
2026-03-16 02:50:36.000,0.06
2026-03-16 02:50:44.000,0.07
2026-03-16 02:50:48.000,0.04
2026-03-16 02:50:52.000,0.05
2026-03-16 02:50:56.000,0.04
2026-03-16 02:51:00.000,0.02
2026-03-16 02:51:04.000,0.04
2026-03-16 02:51:08.000,0.07
2026-03-16 02:51:12.000,0.11
2026-03-16 02:51:16.000,0.1
2026-03-16 02:51:30.000,0.07
2026-03-16 02:51:34.000,0.08
2026-03-16 02:51:36.000,0.04
2026-03-16 02:51:44.000,0
2026-03-16 02:52:08.000,0.01
2026-03-16 02:52:12.000,0.02
2026-03-16 02:52:16.000,0.03
2026-03-16 02:52:20.000,0.02
2026-03-16 02:52:28.000,0.01
2026-03-16 02:52:36.000,0.03
2026-03-16 02:52:42.000,0.02
2026-03-16 02:52:50.000,0
2026-03-16 02:53:08.000,0.01
2026-03-16 02:53:20.000,0
2026-03-16 02:54:04.000,0.05
2026-03-16 02:54:14.000,0
2026-03-16 02:54:42.000,0.02
2026-03-16 02:54:46.000,0.04
2026-03-16 02:54:54.000,0.01
2026-03-16 02:54:58.000,0
2026-03-16 02:55:02.000,0.06
2026-03-16 02:55:08.000,0.1
2026-03-16 02:55:12.000,0.04
2026-03-16 02:55:20.000,0.03
2026-03-16 02:55:24.000,0.04
2026-03-16 02:55:32.000,0
2026-03-16 02:55:36.000,0.05
2026-03-16 02:55:38.000,0.06
2026-03-16 02:55:46.000,0
2026-03-16 02:55:50.000,0.1
2026-03-16 02:55:58.000,0.11
2026-03-16 02:56:02.000,0.01
2026-03-16 02:56:12.000,0.02
2026-03-16 02:56:20.000,0.05
2026-03-16 02:56:22.000,0.04
2026-03-16 02:56:30.000,0
2026-03-16 02:56:58.000,0.01
2026-03-16 02:57:08.000,0
2026-03-16 02:57:36.000,0.04
2026-03-16 02:57:42.000,0.08
2026-03-16 02:57:46.000,0.09
2026-03-16 02:57:50.000,0.08
2026-03-16 02:57:52.000,0.04
2026-03-16 02:58:00.000,0.01
2026-03-16 02:58:08.000,0
2026-03-16 02:58:12.000,0.02
2026-03-16 02:58:20.000,0.07
2026-03-16 02:58:34.000,0.05
2026-03-16 02:58:42.000,0
2026-03-16 03:01:40.000,0.16
2026-03-16 03:01:54.000,0
2026-03-16 03:02:44.000,0.08
2026-03-16 03:02:58.000,0
2026-03-16 03:03:12.000,0.02
2026-03-16 03:03:24.000,0.09
2026-03-16 03:03:28.000,0.31
2026-03-16 03:03:34.000,0.38
2026-03-16 03:03:36.000,0.28
2026-03-16 03:03:40.000,0.06
2026-03-16 03:03:44.000,0
2026-03-16 03:03:52.000,0.12
2026-03-16 03:04:06.000,0
2026-03-16 03:04:14.000,0.04
2026-03-16 03:04:28.000,0
2026-03-16 03:04:50.000,0.01
2026-03-16 03:04:54.000,0.06
2026-03-16 03:04:58.000,0.15
2026-03-16 03:05:02.000,0.16
2026-03-16 03:05:08.000,0.11
2026-03-16 03:05:10.000,0.13
2026-03-16 03:05:14.000,0.14
2026-03-16 03:05:20.000,0.15
2026-03-16 03:05:22.000,0.19
2026-03-16 03:05:28.000,0.17
2026-03-16 03:05:32.000,0.16
2026-03-16 03:05:36.000,0
2026-03-16 03:06:34.000,0.04
2026-03-16 03:06:46.000,0
2026-03-16 03:06:58.000,0.05
2026-03-16 03:07:02.000,0.15
2026-03-16 03:07:06.000,0.21
2026-03-16 03:07:10.000,0.19
2026-03-16 03:07:14.000,0.23
2026-03-16 03:07:18.000,0.2
2026-03-16 03:07:24.000,0.24
2026-03-16 03:07:28.000,0.1
2026-03-16 03:07:32.000,0.07
2026-03-16 03:07:36.000,0.11
2026-03-16 03:07:40.000,0.32
2026-03-16 03:07:48.000,0.2
2026-03-16 03:07:52.000,0
2026-03-16 03:08:00.000,0.02
2026-03-16 03:08:04.000,0.12
2026-03-16 03:08:08.000,0.21
2026-03-16 03:08:12.000,0.2
2026-03-16 03:08:16.000,0.1
2026-03-16 03:08:20.000,0.01
2026-03-16 03:08:24.000,0.09
2026-03-16 03:08:30.000,0.21
2026-03-16 03:08:34.000,0.29
2026-03-16 03:08:36.000,0.2
2026-03-16 03:08:42.000,0.08
2026-03-16 03:08:46.000,0
2026-03-16 03:08:50.000,0.11
2026-03-16 03:09:02.000,0
2026-03-16 03:09:10.000,0.02
2026-03-16 03:09:14.000,0.2
2026-03-16 03:09:22.000,0.22
2026-03-16 03:09:26.000,0.1
2026-03-16 03:09:34.000,0.12
2026-03-16 03:09:38.000,0.06
2026-03-16 03:09:44.000,0.11
2026-03-16 03:09:48.000,0.04
2026-03-16 03:09:52.000,0.1
2026-03-16 03:09:56.000,0.06
2026-03-16 03:10:04.000,0
2026-03-16 03:10:16.000,0.05
2026-03-16 03:10:24.000,0.04
2026-03-16 03:10:28.000,0
2026-03-16 03:12:56.000,0.01
2026-03-16 03:13:06.000,0
2026-03-16 03:13:38.000,0.01
2026-03-16 03:13:42.000,0.02
2026-03-16 03:13:50.000,0
2026-03-16 03:14:18.000,0.07
2026-03-16 03:14:22.000,0.1
2026-03-16 03:14:26.000,0.12
2026-03-16 03:14:30.000,0.04
2026-03-16 03:14:34.000,0.01
2026-03-16 03:14:38.000,0
2026-03-16 03:14:44.000,0.01
2026-03-16 03:14:52.000,0.15
2026-03-16 03:14:56.000,0.2
2026-03-16 03:15:00.000,0.22
2026-03-16 03:15:04.000,0.11
2026-03-16 03:15:08.000,0.07
2026-03-16 03:15:12.000,0.09
2026-03-16 03:15:16.000,0.07
2026-03-16 03:15:18.000,0.05
2026-03-16 03:15:22.000,0
2026-03-16 03:15:42.000,0.03
2026-03-16 03:15:54.000,0
2026-03-16 03:15:58.000,0.04
2026-03-16 03:16:06.000,0.08
2026-03-16 03:16:10.000,0.04
2026-03-16 03:16:14.000,0.14
2026-03-16 03:16:18.000,0.12
2026-03-16 03:16:22.000,0.16
2026-03-16 03:16:26.000,0.1
2026-03-16 03:16:34.000,0.06
2026-03-16 03:16:38.000,0.02
2026-03-16 03:16:42.000,0
2026-03-16 03:16:50.000,0.01
2026-03-16 03:16:58.000,0
2026-03-16 03:17:18.000,0.04
2026-03-16 03:17:32.000,0
2026-03-16 03:18:34.000,0.07
2026-03-16 03:18:46.000,0.02
2026-03-16 03:18:58.000,0.04
2026-03-16 03:19:10.000,0
2026-03-16 03:19:18.000,0.08
2026-03-16 03:19:30.000,0
2026-03-16 03:20:00.000,0.07
2026-03-16 03:20:12.000,0
2026-03-16 03:20:26.000,0.11
2026-03-16 03:20:30.000,0.27
2026-03-16 03:20:34.000,0.51
2026-03-16 03:20:38.000,0.54
2026-03-16 03:20:42.000,0.4
2026-03-16 03:20:46.000,0.25
2026-03-16 03:20:50.000,0.15
2026-03-16 03:20:54.000,0.14
2026-03-16 03:20:58.000,0.07
2026-03-16 03:21:02.000,0.11
2026-03-16 03:21:10.000,0.18
2026-03-16 03:21:14.000,0.13
2026-03-16 03:21:18.000,0.15
2026-03-16 03:21:22.000,0.1
2026-03-16 03:21:26.000,0.11
2026-03-16 03:21:30.000,0.1
2026-03-16 03:21:34.000,0.11
2026-03-16 03:21:38.000,0.14
2026-03-16 03:21:42.000,0.15
2026-03-16 03:21:46.000,0.17
2026-03-16 03:21:50.000,0.16
2026-03-16 03:21:56.000,0.2
2026-03-16 03:22:00.000,0.17
2026-03-16 03:22:04.000,0.14
2026-03-16 03:22:08.000,0.15
2026-03-16 03:22:10.000,0.11
2026-03-16 03:22:14.000,0.08
2026-03-16 03:22:18.000,0.02
2026-03-16 03:22:22.000,0.1
2026-03-16 03:22:26.000,0.12
2026-03-16 03:22:30.000,0.22
2026-03-16 03:22:34.000,0.21
2026-03-16 03:22:38.000,0.25
2026-03-16 03:22:42.000,0.19
2026-03-16 03:22:46.000,0.17
2026-03-16 03:22:50.000,0.16
2026-03-16 03:22:54.000,0.17
2026-03-16 03:22:58.000,0.15
2026-03-16 03:23:02.000,0.14
2026-03-16 03:23:06.000,0.11
2026-03-16 03:23:10.000,0.13
2026-03-16 03:23:14.000,0.11
2026-03-16 03:23:18.000,0.07
2026-03-16 03:23:22.000,0.06
2026-03-16 03:23:26.000,0.1
2026-03-16 03:23:30.000,0.12
2026-03-16 03:23:34.000,0.08
2026-03-16 03:23:38.000,0.03
2026-03-16 03:23:42.000,0.02
2026-03-16 03:23:46.000,0.03
2026-03-16 03:23:50.000,0.04
2026-03-16 03:23:54.000,0.03
2026-03-16 03:23:58.000,0.02
2026-03-16 03:24:02.000,0.01
2026-03-16 03:24:06.000,0.02
2026-03-16 03:24:14.000,0.05
2026-03-16 03:24:20.000,0.04
2026-03-16 03:24:24.000,0.01
2026-03-16 03:24:28.000,0
2026-03-16 03:24:44.000,0.02
2026-03-16 03:24:48.000,0.03
2026-03-16 03:24:52.000,0.05
2026-03-16 03:25:00.000,0.06
2026-03-16 03:25:04.000,0.04
2026-03-16 03:25:08.000,0.06
2026-03-16 03:25:12.000,0.05
2026-03-16 03:25:16.000,0.06
2026-03-16 03:25:20.000,0.1
2026-03-16 03:25:30.000,0.04
2026-03-16 03:25:34.000,0.07
2026-03-16 03:25:42.000,0.06
2026-03-16 03:25:46.000,0.01
2026-03-16 03:25:50.000,0.03
2026-03-16 03:25:54.000,0.04
2026-03-16 03:26:00.000,0.08
2026-03-16 03:26:04.000,0.12
2026-03-16 03:26:08.000,0.15
2026-03-16 03:26:12.000,0.08
2026-03-16 03:26:16.000,0.05
2026-03-16 03:26:20.000,0.02
2026-03-16 03:26:32.000,0.05
2026-03-16 03:26:38.000,0.02
2026-03-16 03:26:42.000,0
2026-03-16 03:27:00.000,0.01
2026-03-16 03:27:04.000,0.07
2026-03-16 03:27:08.000,0.06
2026-03-16 03:27:16.000,0
2026-03-16 03:27:20.000,0.02
2026-03-16 03:27:24.000,0.01
2026-03-16 03:27:28.000,0.02
2026-03-16 03:27:32.000,0.01
2026-03-16 03:27:44.000,0
2026-03-16 03:27:48.000,0.02
2026-03-16 03:27:58.000,0.01
2026-03-16 03:28:02.000,0.03
2026-03-16 03:28:06.000,0.04
2026-03-16 03:28:10.000,0.03
2026-03-16 03:28:14.000,0.01
2026-03-16 03:28:18.000,0.02
2026-03-16 03:28:22.000,0.03
2026-03-16 03:28:26.000,0.04
2026-03-16 03:28:32.000,0.01
2026-03-16 03:28:40.000,0
2026-03-16 03:29:06.000,0.03
2026-03-16 03:29:10.000,0.06
2026-03-16 03:29:14.000,0.08
2026-03-16 03:29:18.000,0.04
2026-03-16 03:29:24.000,0.02
2026-03-16 03:29:32.000,0
2026-03-16 03:29:42.000,0.01
2026-03-16 03:29:46.000,0.04
2026-03-16 03:29:50.000,0.05
2026-03-16 03:29:54.000,0.03
2026-03-16 03:30:02.000,0.04
2026-03-16 03:30:06.000,0.08
2026-03-16 03:30:08.000,0.04
2026-03-16 03:30:12.000,0.03
2026-03-16 03:30:16.000,0
2026-03-16 03:30:24.000,0.04
2026-03-16 03:30:26.000,0.07
2026-03-16 03:30:34.000,0.03
2026-03-16 03:30:38.000,0
2026-03-16 03:30:56.000,0.04
2026-03-16 03:31:04.000,0.06
2026-03-16 03:31:08.000,0.02
2026-03-16 03:31:12.000,0.05
2026-03-16 03:31:16.000,0.06
2026-03-16 03:31:22.000,0.02
2026-03-16 03:31:26.000,0
2026-03-16 03:31:38.000,0.01
2026-03-16 03:31:46.000,0
2026-03-16 03:31:58.000,0.01
2026-03-16 03:32:02.000,0.02
2026-03-16 03:32:06.000,0.06
2026-03-16 03:32:08.000,0.05
2026-03-16 03:32:12.000,0.04
2026-03-16 03:32:16.000,0
2026-03-16 03:32:32.000,0.04
2026-03-16 03:32:40.000,0.03
2026-03-16 03:32:44.000,0
2026-03-16 03:33:20.000,0.05
2026-03-16 03:33:30.000,0
2026-03-16 03:34:44.000,0.01
2026-03-16 03:34:46.000,0
2026-03-16 03:34:54.000,0.04
2026-03-16 03:35:02.000,0.09
2026-03-16 03:35:06.000,0.04
2026-03-16 03:35:10.000,0.05
2026-03-16 03:35:14.000,0.02
2026-03-16 03:35:18.000,0.04
2026-03-16 03:35:28.000,0.03
2026-03-16 03:35:32.000,0.05
2026-03-16 03:35:34.000,0.04
2026-03-16 03:35:38.000,0.07
2026-03-16 03:35:42.000,0.05
2026-03-16 03:35:50.000,0.02
2026-03-16 03:35:52.000,0.01
2026-03-16 03:35:56.000,0.02
2026-03-16 03:36:04.000,0.03
2026-03-16 03:36:08.000,0.04
2026-03-16 03:36:12.000,0.03
