Timestamp_ET,LeakRate_Lpm
2026-03-24 20:23:12.000,7.2
2026-03-24 20:23:14.000,7.2
2026-03-24 20:23:14.000,12
2026-03-24 20:23:16.000,12
2026-03-24 20:23:16.000,19.2
2026-03-24 20:23:18.000,19.2
2026-03-24 20:23:18.000,9.6
2026-03-24 20:23:22.000,9.6
2026-03-24 20:23:22.000,14.4
2026-03-24 20:23:24.000,14.4
2026-03-24 20:23:24.000,10.8
2026-03-24 20:23:26.000,10.8
2026-03-24 20:23:26.000,9.6
2026-03-24 20:23:28.000,9.6
2026-03-24 20:23:28.000,13.2
2026-03-24 20:23:30.000,13.2
2026-03-24 20:23:30.000,10.8
2026-03-24 20:23:34.000,10.8
2026-03-24 20:23:34.000,12
2026-03-24 20:23:36.000,12
2026-03-24 20:23:36.000,8.4
2026-03-24 20:23:38.000,8.4
2026-03-24 20:23:38.000,3.6
2026-03-24 20:23:40.000,3.6
2026-03-24 20:23:40.000,7.2
2026-03-24 20:23:44.000,7.2
2026-03-24 20:23:44.000,8.4
2026-03-24 20:23:46.000,8.4
2026-03-24 20:23:46.000,18
2026-03-24 20:23:48.000,18
2026-03-24 20:23:48.000,7.2
2026-03-24 20:23:50.000,7.2
2026-03-24 20:23:50.000,2.4
2026-03-24 20:23:52.000,2.4
2026-03-24 20:23:52.000,9.6
2026-03-24 20:23:56.000,9.6
2026-03-24 20:23:56.000,4.8
2026-03-24 20:23:58.000,4.8
2026-03-24 20:23:58.000,6
2026-03-24 20:24:00.000,6
2026-03-24 20:24:00.000,7.2
2026-03-24 20:24:02.000,7.2
2026-03-24 20:24:02.000,4.8
2026-03-24 20:24:04.000,4.8
2026-03-24 20:24:04.000,7.2
2026-03-24 20:24:08.000,7.2
2026-03-24 20:24:08.000,8.4
2026-03-24 20:24:14.000,8.4
2026-03-24 20:24:14.000,9.6
2026-03-24 20:24:16.000,9.6
2026-03-24 20:24:16.000,10.8
2026-03-24 20:24:18.000,10.8
2026-03-24 20:24:18.000,9.6
2026-03-24 20:24:22.000,9.6
2026-03-24 20:24:22.000,8.4
2026-03-24 20:25:02.000,8.4
