Timestamp_ET,FlowLimit
2026-03-24 22:12:02.000,0.01
2026-03-24 22:12:14.000,0
2026-03-24 22:13:32.000,0.01
2026-03-24 22:13:46.000,0
2026-03-24 22:14:10.000,0.12
2026-03-24 22:14:22.000,0
2026-03-24 22:14:30.000,0.05
2026-03-24 22:14:34.000,0.12
2026-03-24 22:14:44.000,0.06
2026-03-24 22:14:48.000,0
2026-03-24 22:14:52.000,0.04
2026-03-24 22:14:56.000,0.06
2026-03-24 22:15:00.000,0.1
2026-03-24 22:15:06.000,0.05
2026-03-24 22:15:12.000,0.04
2026-03-24 22:15:16.000,0
2026-03-24 22:18:04.000,0.18
2026-03-24 22:18:12.000,0.19
2026-03-24 22:18:18.000,0
2026-03-24 22:18:36.000,0.05
2026-03-24 22:18:50.000,0
2026-03-24 22:19:24.000,0.09
2026-03-24 22:19:48.000,0
2026-03-24 22:20:32.000,0.06
2026-03-24 22:20:36.000,0.24
2026-03-24 22:20:40.000,0.27
2026-03-24 22:20:44.000,0.23
2026-03-24 22:20:46.000,0.2
2026-03-24 22:20:50.000,0.26
2026-03-24 22:20:54.000,0.29
2026-03-24 22:20:58.000,0.2
2026-03-24 22:21:02.000,0.12
2026-03-24 22:21:06.000,0.06
2026-03-24 22:21:10.000,0.07
2026-03-24 22:21:14.000,0.09
2026-03-24 22:21:18.000,0.16
2026-03-24 22:21:22.000,0.14
2026-03-24 22:21:26.000,0.16
2026-03-24 22:21:28.000,0.09
2026-03-24 22:21:32.000,0.04
2026-03-24 22:21:36.000,0
2026-03-24 22:21:50.000,0.1
2026-03-24 22:21:54.000,0.12
2026-03-24 22:22:04.000,0.01
2026-03-24 22:22:08.000,0.13
2026-03-24 22:22:16.000,0.19
2026-03-24 22:22:18.000,0.15
2026-03-24 22:22:24.000,0.24
2026-03-24 22:22:26.000,0.36
2026-03-24 22:22:30.000,0.34
2026-03-24 22:22:34.000,0.3
2026-03-24 22:22:40.000,0.19
2026-03-24 22:22:44.000,0.16
2026-03-24 22:22:46.000,0.21
2026-03-24 22:22:50.000,0.23
2026-03-24 22:22:54.000,0.32
2026-03-24 22:22:58.000,0.29
2026-03-24 22:23:02.000,0.27
2026-03-24 22:23:06.000,0.18
2026-03-24 22:23:08.000,0.17
2026-03-24 22:23:12.000,0.2
2026-03-24 22:23:16.000,0.22
2026-03-24 22:23:20.000,0.21
2026-03-24 22:23:22.000,0.16
2026-03-24 22:23:26.000,0.1
2026-03-24 22:23:30.000,0.15
2026-03-24 22:23:34.000,0.13
2026-03-24 22:23:38.000,0.11
2026-03-24 22:23:42.000,0
2026-03-24 22:23:46.000,0.16
2026-03-24 22:23:50.000,0.19
2026-03-24 22:23:54.000,0.22
2026-03-24 22:23:58.000,0.07
2026-03-24 22:24:02.000,0.09
2026-03-24 22:24:06.000,0.06
2026-03-24 22:24:10.000,0.04
2026-03-24 22:24:14.000,0
2026-03-24 22:24:22.000,0.2
2026-03-24 22:24:36.000,0
2026-03-24 22:25:00.000,0.01
2026-03-24 22:25:12.000,0
2026-03-24 22:27:20.000,0.1
2026-03-24 22:27:24.000,0.12
2026-03-24 22:27:26.000,0.2
2026-03-24 22:27:30.000,0.13
2026-03-24 22:27:34.000,0.15
2026-03-24 22:27:38.000,0.07
2026-03-24 22:27:42.000,0.04
2026-03-24 22:27:46.000,0
2026-03-24 22:27:50.000,0.1
2026-03-24 22:27:54.000,0.09
2026-03-24 22:28:02.000,0.24
2026-03-24 22:28:06.000,0.29
2026-03-24 22:28:10.000,0.31
2026-03-24 22:28:14.000,0.11
2026-03-24 22:28:18.000,0.12
2026-03-24 22:28:20.000,0.16
2026-03-24 22:28:24.000,0.19
2026-03-24 22:28:28.000,0.17
2026-03-24 22:28:32.000,0.29
2026-03-24 22:28:36.000,0.24
2026-03-24 22:28:38.000,0.21
2026-03-24 22:28:42.000,0.15
2026-03-24 22:28:46.000,0.17
2026-03-24 22:28:50.000,0.18
2026-03-24 22:28:54.000,0.11
2026-03-24 22:28:58.000,0.1
2026-03-24 22:29:02.000,0.17
2026-03-24 22:29:06.000,0.18
2026-03-24 22:29:10.000,0.21
2026-03-24 22:29:14.000,0.15
2026-03-24 22:29:16.000,0.13
2026-03-24 22:29:20.000,0.17
2026-03-24 22:29:24.000,0.21
2026-03-24 22:29:28.000,0.23
2026-03-24 22:29:36.000,0.21
2026-03-24 22:29:40.000,0.18
2026-03-24 22:29:44.000,0.1
2026-03-24 22:29:48.000,0.04
2026-03-24 22:29:52.000,0.02
2026-03-24 22:29:56.000,0.05
2026-03-24 22:30:04.000,0.04
2026-03-24 22:30:12.000,0.09
2026-03-24 22:30:16.000,0.16
2026-03-24 22:30:20.000,0.18
2026-03-24 22:30:24.000,0.13
2026-03-24 22:30:28.000,0.07
2026-03-24 22:30:32.000,0.02
2026-03-24 22:30:40.000,0.01
2026-03-24 22:30:50.000,0.08
2026-03-24 22:30:54.000,0.11
2026-03-24 22:30:58.000,0.13
2026-03-24 22:31:00.000,0.05
2026-03-24 22:31:04.000,0.02
2026-03-24 22:31:08.000,0.07
2026-03-24 22:31:16.000,0.14
2026-03-24 22:31:20.000,0.07
2026-03-24 22:31:24.000,0.09
2026-03-24 22:31:28.000,0.02
2026-03-24 22:31:34.000,0
2026-03-24 22:31:46.000,0.08
2026-03-24 22:31:50.000,0.07
2026-03-24 22:31:58.000,0.01
2026-03-24 22:32:10.000,0.05
2026-03-24 22:32:14.000,0.07
2026-03-24 22:32:20.000,0.02
2026-03-24 22:32:26.000,0.01
2026-03-24 22:32:30.000,0.11
2026-03-24 22:32:36.000,0.1
2026-03-24 22:32:40.000,0
